model,run_id,final_cash,current_day,day,group_id,count
Claude Opus 4.8,e2cbe2de,2398869,504,393,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,394,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,394,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,394,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,395,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,395,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,395,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,396,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,396,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,396,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,397,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,397,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,397,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,398,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,398,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,398,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,399,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,399,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,399,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,400,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,400,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,400,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,401,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,401,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,401,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,402,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,402,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,402,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,403,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,403,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,403,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,404,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,404,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,404,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,405,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,405,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,405,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,406,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,406,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,406,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,407,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,407,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,407,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,408,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,408,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,408,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,409,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,409,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,409,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,410,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,410,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,410,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,411,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,411,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,411,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,412,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,412,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,412,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,413,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,413,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,413,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,414,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,414,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,414,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,415,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,415,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,415,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,416,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,416,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,416,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,417,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,417,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,417,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,418,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,418,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,418,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,419,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,419,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,419,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,420,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,420,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,420,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,421,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,421,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,421,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,422,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,422,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,422,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,423,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,423,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,423,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,424,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,424,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,424,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,425,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,425,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,425,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,426,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,426,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,426,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,427,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,427,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,427,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,428,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,428,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,428,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,429,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,429,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,429,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,430,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,430,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,430,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,431,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,431,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,431,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,432,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,432,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,432,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,433,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,433,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,433,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,434,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,434,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,434,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,435,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,435,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,435,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,436,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,436,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,436,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,437,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,437,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,437,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,438,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,438,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,438,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,439,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,439,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,439,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,440,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,440,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,440,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,441,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,441,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,441,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,442,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,442,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,442,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,443,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,443,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,443,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,444,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,444,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,444,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,445,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,445,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,445,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,446,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,446,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,446,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,447,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,447,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,447,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,448,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,448,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,448,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,449,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,449,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,449,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,450,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,450,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,450,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,451,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,451,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,451,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,452,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,452,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,452,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,453,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,453,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,453,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,454,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,454,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,454,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,455,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,455,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,455,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,456,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,456,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,456,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,457,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,457,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,457,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,458,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,458,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,458,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,459,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,459,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,459,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,460,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,460,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,460,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,461,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,461,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,461,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,462,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,462,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,462,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,463,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,463,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,463,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,464,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,464,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,464,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,465,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,465,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,465,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,466,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,466,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,466,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,467,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,467,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,467,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,468,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,468,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,468,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,469,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,469,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,469,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,470,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,470,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,470,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,471,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,471,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,471,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,472,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,472,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,472,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,473,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,473,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,473,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,474,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,474,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,474,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,475,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,475,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,475,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,476,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,476,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,476,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,477,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,477,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,477,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,478,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,478,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,478,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,479,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,479,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,479,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,480,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,480,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,480,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,481,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,481,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,481,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,482,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,482,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,482,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,483,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,483,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,483,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,484,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,484,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,484,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,485,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,485,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,485,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,486,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,486,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,486,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,487,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,487,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,487,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,488,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,488,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,488,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,489,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,489,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,489,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,490,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,490,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,490,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,491,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,491,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,491,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,492,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,492,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,492,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,493,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,493,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,493,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,494,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,494,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,494,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,495,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,495,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,495,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,496,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,496,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,496,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,497,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,497,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,497,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,498,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,498,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,498,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,499,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,499,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,499,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,500,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,500,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,500,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,501,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,501,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,501,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,502,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,502,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,502,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,503,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,503,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,503,S3,0
Claude Opus 4.8,e2cbe2de,2398869,504,504,S1,0
Claude Opus 4.8,e2cbe2de,2398869,504,504,S2,0
Claude Opus 4.8,e2cbe2de,2398869,504,504,S3,0
Claude Fable 5,2c0aeba9,12670891,504,0,S1,0
Claude Fable 5,2c0aeba9,12670891,504,0,S2,0
Claude Fable 5,2c0aeba9,12670891,504,0,S3,0
Claude Fable 5,2c0aeba9,12670891,504,0,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,0,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,0,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,0,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,1,S1,7
Claude Fable 5,2c0aeba9,12670891,504,1,S2,0
Claude Fable 5,2c0aeba9,12670891,504,1,S3,0
Claude Fable 5,2c0aeba9,12670891,504,1,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,1,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,1,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,1,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,2,S1,14
Claude Fable 5,2c0aeba9,12670891,504,2,S2,0
Claude Fable 5,2c0aeba9,12670891,504,2,S3,0
Claude Fable 5,2c0aeba9,12670891,504,2,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,2,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,2,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,2,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,3,S1,19
Claude Fable 5,2c0aeba9,12670891,504,3,S2,0
Claude Fable 5,2c0aeba9,12670891,504,3,S3,0
Claude Fable 5,2c0aeba9,12670891,504,3,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,3,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,3,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,3,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,4,S1,22
Claude Fable 5,2c0aeba9,12670891,504,4,S2,0
Claude Fable 5,2c0aeba9,12670891,504,4,S3,0
Claude Fable 5,2c0aeba9,12670891,504,4,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,4,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,4,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,4,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,5,S1,29
Claude Fable 5,2c0aeba9,12670891,504,5,S2,0
Claude Fable 5,2c0aeba9,12670891,504,5,S3,0
Claude Fable 5,2c0aeba9,12670891,504,5,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,5,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,5,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,5,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,6,S1,34
Claude Fable 5,2c0aeba9,12670891,504,6,S2,0
Claude Fable 5,2c0aeba9,12670891,504,6,S3,0
Claude Fable 5,2c0aeba9,12670891,504,6,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,6,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,6,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,6,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,7,S1,41
Claude Fable 5,2c0aeba9,12670891,504,7,S2,0
Claude Fable 5,2c0aeba9,12670891,504,7,S3,0
Claude Fable 5,2c0aeba9,12670891,504,7,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,7,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,7,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,7,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,8,S1,48
Claude Fable 5,2c0aeba9,12670891,504,8,S2,0
Claude Fable 5,2c0aeba9,12670891,504,8,S3,0
Claude Fable 5,2c0aeba9,12670891,504,8,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,8,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,8,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,8,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,9,S1,56
Claude Fable 5,2c0aeba9,12670891,504,9,S2,0
Claude Fable 5,2c0aeba9,12670891,504,9,S3,0
Claude Fable 5,2c0aeba9,12670891,504,9,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,9,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,9,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,9,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,10,S1,68
Claude Fable 5,2c0aeba9,12670891,504,10,S2,0
Claude Fable 5,2c0aeba9,12670891,504,10,S3,0
Claude Fable 5,2c0aeba9,12670891,504,10,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,10,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,10,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,10,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,11,S1,77
Claude Fable 5,2c0aeba9,12670891,504,11,S2,0
Claude Fable 5,2c0aeba9,12670891,504,11,S3,0
Claude Fable 5,2c0aeba9,12670891,504,11,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,11,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,11,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,11,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,12,S1,90
Claude Fable 5,2c0aeba9,12670891,504,12,S2,0
Claude Fable 5,2c0aeba9,12670891,504,12,S3,0
Claude Fable 5,2c0aeba9,12670891,504,12,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,12,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,12,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,12,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,13,S1,96
Claude Fable 5,2c0aeba9,12670891,504,13,S2,0
Claude Fable 5,2c0aeba9,12670891,504,13,S3,0
Claude Fable 5,2c0aeba9,12670891,504,13,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,13,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,13,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,13,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,14,S1,112
Claude Fable 5,2c0aeba9,12670891,504,14,S2,0
Claude Fable 5,2c0aeba9,12670891,504,14,S3,0
Claude Fable 5,2c0aeba9,12670891,504,14,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,14,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,14,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,14,D_S10,0
